target,target_end_date,location,type,quantile,value,location_name,forecast_date,target_type,board_name,submission_date,horizon
4 wk ahead inc death,2021-02-13,PL,quantile,0.4,1845.97492292407,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.45,1925.13005844876,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.5,2006.41285714286,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.55,2091.21756348382,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.6,2181.17670295574,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.65,2278.37636886369,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.7,2385.70285198255,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.75,2507.48324846156,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.8,2650.83234774284,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.85,2828.96547868306,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.9,3071.47255950137,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.95,3473.12609217296,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.975,3868.17159175356,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
4 wk ahead inc death,2021-02-13,PL,quantile,0.99,4391.10647995827,Poland,2021-01-18,,EpiExpert-ensemble,2021-01-18,4
1 wk ahead inc case,2021-01-30,GM,quantile,0.01,68811.3610352272,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.025,71492.074419907,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.05,73880.9056978808,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.1,76734.1999833192,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.15,78721.2513602482,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.2,80337.1100737881,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.25,81749.7708482514,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.3,83039.536977668,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.35,84252.8538839782,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.4,85420.5626662827,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.45,86565.7391754811,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.5,87707.7528571429,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.55,88864.8396417924,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.6,90056.213515881,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.65,91304.3937834366,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.7,92638.5313777306,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.75,94100.1770927542,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.8,95754.9765609318,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.85,97720.6643116042,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.9,100251.472537137,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.95,104123.819550892,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.975,107603.715868959,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc case,2021-01-30,GM,quantile,0.99,111796.751542951,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
2 wk ahead inc case,2021-02-06,GM,quantile,0.01,53968.081251309,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.025,57013.3275807428,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.05,59764.6202143973,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.1,63096.0495080604,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.15,65444.4451730109,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.2,67370.9614113311,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.25,69067.3758582581,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.3,70625.9873962484,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.35,72100.6325699738,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.4,73527.4692490153,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.45,74933.9605029601,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.5,76343.5842857143,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.55,77778.8901902187,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.6,79264.0979066949,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.65,80828.0644331477,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.7,82508.6290635587,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.75,84360.2465609648,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.8,86469.5679232068,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.85,88992.8965162764,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.9,92269.5724114786,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.95,97342.7331839991,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.975,101961.788517656,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc case,2021-02-06,GM,quantile,0.99,107600.966849903,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
3 wk ahead inc case,2021-02-13,GM,quantile,0.01,43191.2624401987,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.025,46557.2232285313,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.05,49656.0226187564,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.1,53479.3983959124,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.15,56220.1887681227,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.2,58496.1347939429,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.25,60520.437971954,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.3,62396.7367023129,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.35,64186.2612873428,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.4,65930.8579349133,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.45,67663.0409242536,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.5,69411.3671428572,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.55,71204.0548021932,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.6,73072.2222144849,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.65,75053.7687776536,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.7,77199.237907693,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.75,79582.2875029021,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.8,82321.2509109054,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.85,85631.280623464,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.9,89983.1091335498,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.95,96837.8900318847,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.975,103199.906082919,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc case,2021-02-13,GM,quantile,0.99,111119.112905903,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
4 wk ahead inc case,2021-02-20,GM,quantile,0.01,35063.216919541,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.025,38540.7492255712,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.05,41799.6558712505,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.1,45892.2085453521,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.15,48872.2892543975,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.2,51375.1114502023,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.25,53622.0000692325,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.3,55721.6241808641,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.35,57739.0326965104,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.4,59719.476369183,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.45,61698.9174846069,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.5,63709.7671428572,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.55,65784.8950507041,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.6,67961.396515794,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.65,70285.2980505275,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.7,72818.8481900238,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.75,75653.7095109971,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.8,78938.3193569334,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.85,82944.3996088271,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.9,88270.4988548559,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.95,96790.682392458,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.975,104834.990275417,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc case,2021-02-20,GM,quantile,0.99,115022.602943688,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
1 wk ahead inc death,2021-01-30,GM,quantile,0.01,4091.23322934243,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.025,4234.14776516097,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.05,4360.96201463252,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.1,4511.81756075101,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.15,4616.50559393261,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.2,4701.42750267137,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.25,4775.52318415936,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.3,4843.05772839744,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.35,4906.49240324351,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.4,4967.45680445447,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.45,5027.16562023304,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.5,5086.63375,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.55,5146.81187925963,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.6,5208.69677343853,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.65,5273.45173492944,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.7,5342.57767910914,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.75,5418.20880124103,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.8,5503.71104132681,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.85,5605.11325374947,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.9,5735.41913296006,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.95,5934.29049263362,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.975,6112.521568618,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
1 wk ahead inc death,2021-01-30,GM,quantile,0.99,6326.71833796866,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,1
2 wk ahead inc death,2021-02-06,GM,quantile,0.01,3127.09061236124,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.025,3307.46022209159,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.05,3469.58272361128,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.1,3664.98596560006,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.15,3802.21728660805,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.2,3914.51944019445,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.25,4013.22330753074,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.3,4103.77036490384,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.35,4189.32721951815,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.4,4272.01479594187,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.45,4353.4386665812,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.5,4434.96625,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.55,4517.90582218398,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.6,4603.65763974288,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.65,4693.88539164466,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.7,4790.76623498724,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.75,4897.42920539829,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.8,5018.84942605195,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.85,5163.99727706908,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.9,5352.34404540087,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.95,5643.74468521589,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.975,5908.94011934544,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
2 wk ahead inc death,2021-02-06,GM,quantile,0.99,6232.67689145272,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,2
3 wk ahead inc death,2021-02-13,GM,quantile,0.01,2510.20968912434,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.025,2710.41862976265,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.05,2892.34962939882,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.1,3114.09888112738,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.15,3271.43635778086,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.2,3401.16947247562,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.25,3515.91546980038,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.3,3621.76948809,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.35,3722.30614424514,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.4,3819.94548634709,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.45,3916.54585240287,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.5,4013.7175,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.55,4113.02984808917,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.6,4216.19233912655,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.65,4325.26631773278,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.7,4442.98066392407,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.75,4573.2915608695,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.8,4722.53128715501,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.85,4902.18095953035,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.9,5137.29833594624,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.95,5505.44426288535,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.975,5845.02754504802,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
3 wk ahead inc death,2021-02-13,GM,quantile,0.99,6265.31495928785,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,3
4 wk ahead inc death,2021-02-20,GM,quantile,0.01,2062.69141416244,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.025,2279.10389867603,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.05,2477.40821476206,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.1,2721.2416544391,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.15,2895.66339271223,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.2,3040.36334504247,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.25,3169.00700414898,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.3,3288.2283519511,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.35,3401.94419512959,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.4,3512.83134060854,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.45,3622.97106303226,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.5,3734.19375,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
4 wk ahead inc death,2021-02-20,GM,quantile,0.55,3848.31134637991,Germany,2021-01-25,,EpiExpert-ensemble,2021-01-25,4
